ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-248821,2026-01-22 20:15,2026-01-22 23:39,2026-02-02 00:46,closed,email,C102381,,VA-EB-PL2,Audio Quality,Normal,Email Frontline,A3041,1,,,,N,"hey
left side has no audio at all
hello??",re: left side silent | asked cx to check bud in case -> replacement raised | xfer escalations & warranty,helpdesk
TK-248822,2026-01-22 20:23,2026-01-23 06:01,2026-02-04 09:11,resolved,email,C104552,VR891190,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3041,0,,,,Y,"helo
left bud not taking chagre
pulse 2
pls reply","issue: left bud not charging | asked cx to clean charging pins -> replacement approved, reverse pickup arranged",helpdesk
TK-248823,2026-01-22 20:47,2026-01-22 20:47,2026-01-24 20:59,resolved,chat,C108569,VR894004,VA-EB-PL2,Other,Normal,Chat Frontline,A3011,0,4,,,N,"Product: pulse 2 buds
Order: VR894004
Purchased: 22-01-2026
Issue: the couurier marked it delivered but nobody in my house got anything
Tried: checked the tracking page daily
Expected: callback",Contact re delivery delayed. Checked AWB with courier. Re-shipped from warehouse. Closing. ~Divya,helpdesk
TK-248825,2026-01-22 20:52,2026-01-22 22:08,2026-01-24 22:23,resolved,email,C106610,VR893414,VA-SW-FIT,Delivery & Shipping,Normal,Logistics,A3029,0,,,,N,Honestly regretting this purchase. This is regarding Nexa Fit. the courier marked it delivered but nobody in my house got anything. I already called the courier. Escalate this to someone senior,"Courier confirmed delivery for 25 Jan, cx informed. Issue: delivery delayed. Checked AWB with courier. ~Kavya",helpdesk
TK-248827,2026-01-22 23:53,2026-01-23 02:26,2026-01-28 02:39,closed,email,C101702,VR910811,VA-EB-AIR,Delivery & Shipping,Low,Logistics,A3030,0,,,,N,Pathetic experience honestly. Order VR910811 (the AirLite buds). my order has not been delivered yet. I already checked with neighbours. Refund. Now.,order not delivered | raised ticket with courier partner -> re-shipped from warehouse,helpdesk
TK-248828,2026-01-23 00:13,2026-01-23 00:19,2026-01-23 00:46,closed,chat,C100631,VR903417,VA-AC-CASE,Billing & Payments,High,Billing,A3034,0,,1299,DUP-PAYMENT,N,the page failed after i paid and now nothing shows in my account. vr903417. waiting for your reply,"Customer states payment debited, no ord. Confirmed w/ payment gateway. rfnd approved, Rs 1299, 5-7 working days. Case closed w/ cx consent.",helpdesk
TK-248829,2026-01-23 00:40,2026-01-23 01:26,2026-01-23 01:44,resolved,social,C106249,,VA-EB-PL2,Billing & Payments,High,Billing,A3035,0,,,,N,"team,
the page failed after i paid and now nothing shows in my account
pulse2
anyone there",ord manually created. Issue: failed ord after payment. conf w/ payment gateway.,helpdesk
TK-248830,2026-01-23 02:16,2026-01-23 04:52,2026-01-23 05:27,resolved,email,C108335,VR893255,VA-SW-NX1,App & Firmware,Normal,Email Frontline,A3031,1,,,,N,"Hi there, Bougth teh neexa smartwatch around September 30 from vireo.in.  The pairing lihgt blinks but nothing ever shows up on my Samsung. I forgot the device and tried again. Please call me on my registered number.","Cust contacted re pairing failure. Walked through forget + re-pair. xfer to Logistics. Advised FW update via app, rslvd.",helpdesk
TK-248831,2026-01-23 07:18,2026-01-23 07:28,2026-01-26 09:15,resolved,chat,C106978,,VA-EB-PL2,Charging & Battery,Normal,Escalations & Warranty,A3039,0,3,,,Y,"Dear Sir/Madam,

I am writing with reference to my order of pulse 2 buds placed on 04/01. Left pod no longer sits properly in the case and stays flat. I have cleaned the contacts with a cloth. I request you to process a refund to my original payment method.

Yours faithfully,
Ritika Mittal
Chennai","left earbud not taking charge | confirmed fw 2.5.3 -> replacement approved, reverse pickup arranged //SAM",helpdesk
TK-248832,2026-01-23 07:46,2026-01-23 08:05,2026-01-23 08:26,resolved,chat,C106675,VR887778,VA-EB-PL2,Other,Normal,Chat Frontline,A3015,0,,2974,LOST-TRANSIT,N,"really frustrating.  i bought pulse 2 buds on 13-01-2026. paid on 13-01-2026, still waiting for something to show up. i already called the courier. i want a replacement or refund, nothing else.",cx: delivery delayed | confirmed address w/ cx -> refund of rs 2974 initiated to source,helpdesk
TK-248833,2026-01-23 08:41,2026-01-23 08:42,2026-01-25 09:03,resolved,chat,C105159,VR902836,VA-EB-PL2,Returns & Refunds,Low,Returns Desk,A3037,0,,1750,RETURN-QC-OK,N,"To the Vireo Customer Care Team,

I am writing w/ reference to my order of the Pulse 2 earbuds (VR902836) placed on 05/01. Pickup scheduled but no one showed up. I have rescheduled pickup twice. I request you to kindly arrange a replacement.

Sincerely,
Payal Bhatia",rfnd of Rs 1750 initiated to source. Issue: reverse pickup pending. Re-raised pickup with courier.,helpdesk
TK-248834,2026-01-23 09:08,2026-01-23 09:21,2026-01-23 09:44,resolved,social,C104475,,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3006,0,3,,,Y,"Product: my Pulse 2
Purchased: 09-12-2025
Issue: the left one is dead every morning even though it was in the case all night
Tried: removed and reinserted it 10 times
Expected: resolution","new set dispatched, old set to be picked up. issue: left bud not charging. walked through factory reset.",helpdesk
TK-248835,2026-01-23 09:17,2026-01-23 09:44,2026-01-23 10:15,resolved,social,C108135,,VA-HP-ST2,Audio Quality,Normal,Chat Frontline,A3006,0,4,,,N,"SIR JI
EVERYONE ON MY CALLS SAYS I SOUND LIKE I'M UNDERWATER
BAHUT PARESHAN HU
KINDLY DO THE NEEDFUL","1. mic issue
2. tested on call with cx
3. permissions fixed, resolved [closed]",helpdesk
TK-248836,2026-01-23 09:21,2026-01-23 09:23,2026-01-23 09:53,resolved,chat,C108977,,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3015,0,,,,N,ordered the pulse 2 earbuds a month ago. crackling sound in the left side. i tried different apps. nothing changed. can someone fix this?,"issue: static noise in audio | checked fw -> adv eq reset, resolved",helpdesk
TK-248837,2026-01-23 10:08,2026-01-23 10:59,2026-01-24 11:09,closed,social,C108183,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3028,0,,,,N,"it has been 12 days & i have nothing in hand, pls call me on my registered number","Cx says order not delivered. conf address w/ cx. RTO conf, reshipped.",helpdesk
TK-248838,2026-01-23 11:19,2026-01-23 11:21,2026-01-26 13:27,resolved,chat,C100421,,VA-EB-PL2,Charging & Battery,Normal,Escalations & Warranty,A3041,0,3,,,N,left bud not taking charge,"re: left earbud not taking charge | asked for photo of the bud contacts -> reset + pin cleaning advised, cx to observe 48h",helpdesk
TK-248839,2026-01-23 11:26,2026-01-23 11:35,2026-01-23 11:54,resolved,chat,C107061,VR887927,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3015,0,,,,N,"hi
not pairing with my phone
urgent","cx: pairing failure | walked through forget + re-pair -> re-pair successful, resolved on chat",helpdesk
TK-248841,2026-01-23 11:31,2026-01-23 11:48,2026-01-25 12:17,closed,chat,C108020,VR899525,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3037,0,2,3499,RETURN-QC-OK,N,"hey
refund was promised 16 days ago and nothing","Cx says refund not credited. Checked reverse pickup QC status. Refund approved, Rs 3499, 5-7 working days.",helpdesk
TK-248842,2026-01-23 12:35,2026-01-23 12:39,,open,chat,C107331,,VA-SW-NX2,Billing & Payments,Normal,Billing,A3035,0,5,,,N,pathetic experience honestly. got the nexa 2 from vireo.in last week. please share invoice w/ gst number. i already checked orders page. escalate this to someone senior.,cx: invoice query | regenerated invoice -> gst invoice regenerated & shared,helpdesk
TK-248843,2026-01-23 12:50,2026-01-23 14:58,2026-01-23 15:16,resolved,email,C100647,VR888779,VA-EB-PL2,Billing & Payments,High,Billing,A3032,0,,,,N,Bought Pulse2 around 21-01-2026 from Amazon.  My company accounts team is asking for the tax bill. I tried different browser. Nothing changed. Can someone fix this? Thank u Om,customer states invoice not downloading. regenerated invoice. invoice emailed.,helpdesk
TK-248844,2026-01-23 13:58,2026-01-23 15:09,2026-01-23 15:25,resolved,email,C107171,,VA-EB-PL1,Other,Normal,Email Frontline,A3019,0,,,,N,"my son ordered this without asking, please reverse, please call me on my registered number","re: ord cancellation | chk shipment status -> cancelled, rfnd initiated",helpdesk
TK-248845,2026-01-23 14:51,2026-01-23 16:20,2026-01-23 16:37,resolved,email,C101260,VR902144,VA-AC-CASE,Other,Normal,Email Frontline,A3022,0,1,,,N,order status stuck on shipped since 22/01 - can someone fix this?,re: delivery delayed | checked awb w/ courier -> rfnd initiated as lost in transit,helpdesk
TK-248846,2026-01-23 15:07,2026-01-23 15:12,2026-01-24 15:41,resolved,chat,C102463,VR889474,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3027,0,3,,,Y,"hello vireo, got the pusle 2 earbuds from flipkart last month. the parcel looked like it was kicked here from the warehouse, and the unit has a crack. i refused nothing as i didn't notice till later. kindly look into it. awaiting response,","cx reported unit received damaged. checked wiht couirer for damage claim. replacement raised, rma shared with cx. //HAR",helpdesk
TK-248847,2026-01-23 15:34,2026-01-23 16:45,2026-01-26 22:50,resolved,email,C101149,,VA-EB-AIR,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,,,,N,Not acceptable at this price. Bought airlite earbuds around September 03 from Amazon. no update on my repair. I already emailed twice. Fix this or I am posting on twitter.,"issue: repair status follow-up | followed up with service centre -> cx updated, eta shared //SAM",helpdesk
TK-248849,2026-01-23 16:07,2026-01-23 16:19,2026-01-25 16:46,resolved,chat,C108652,VR891487,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3027,0,,,,N,"Hey, I bought Nexa 2 on 11/01. Package not delivered even after 9 days. I want my money back. Thanks",customer states order not delivered. confirmed address with cx. refund initiated as lost in transit.,helpdesk
TK-248850,2026-01-23 16:16,2026-01-23 16:23,2026-01-23 17:08,resolved,chat,C102144,VR905858,VA-EB-PL2,Returns & Refunds,Low,Chat Frontline,A3007,0,1,,,Y,not acceptable at this price. this is regarding pulse2. the left one is dead every morning even though it was in the case all night. i already checked balance settings. escalate this to someone senior.,"1. Single side auddio only
2. Walked through reset
3. rplc raised under DOA, RMA shared [closed]",helpdesk
TK-248851,2026-01-23 16:25,2026-01-23 16:32,2026-01-25 21:30,resolved,chat,C109323,VR904677,VA-SP-MINI,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,,,,N,"sir ji
no update on my repair","cx updated, eta shared. issue: repair status follow-up. followed up with service centre.",helpdesk
TK-248852,2026-01-23 17:04,2026-01-23 17:33,2026-01-23 18:18,resolved,chat,C108061,VR895074,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3011,0,,,,Y,"the left one has to be pressed down hard in the case or it does nothing
VR895074","Cx says no audio one side. Asked cx to chck bud in case. rplc approved, reerse pkp arranged. Case closed w/ cx consent.",helpdesk
TK-248853,2026-01-23 17:08,2026-01-23 17:11,2026-01-23 18:06,resolved,chat,C108461,,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3004,0,2,,,N,"hii
teh let one is dead eveyr morning eveen thogh it was in the case all night
kndly do the needful","issue: l bud no charge in case | asked cx to clean charging pins -> escalated to hardware team, awaiting inspection [closed]",helpdesk
TK-248855,2026-01-23 17:12,2026-01-23 17:20,2026-01-25 17:47,resolved,voice,C104773,VR884722,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3038,0,,,,Y,this is very disappointing. order vr884722 (pulse 2 buds). paacked the box a week ago and it's still here. i already called courier. fix this or i am posting on twitter.,"Ticket raised for pickup not done. Checked pickup AWB. Pickup done, refund initiated. Closing. ~Varun",helpdesk
TK-248856,2026-01-23 17:30,2026-01-23 17:41,2026-01-23 17:57,resolved,chat,C103996,VR888633,VA-AC-CH65,Billing & Payments,Normal,Billing,A3032,0,4,,,N,"please cancel, ordered by mistake. VR888633","1. cancel order
2. checked shipment status
3. already shipped, advised rto/return",helpdesk
TK-248857,2026-01-23 17:36,2026-01-23 21:49,2026-01-23 22:03,closed,email,C106354,VR897470,VA-EB-PL2,Billing & Payments,Normal,Billing,A3036,1,,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of Pulse 2 (VR897470) placed on 19 Jan.  I was promised a discount on the call, invoice shows none. I have tried on app and website. I request u to look into this matter at the earliest.

Sincerely,
Faisal Mathew
Surat",done //DIV,helpdesk
TK-248858,2026-01-23 18:11,2026-01-23 19:33,2026-01-23 19:49,closed,social,C102717,VR896406,VA-EB-PL2,Other,Low,Chat Frontline,A3011,0,3,,,N,bought pulse2 around 19/01 from amazon.  the festive offer vanished when i clicked pay. i tried in caps. nothing changed. can someone fix this? please revert,"Customer states promo code invalid. Checked cart eligibility. adv coupon terms, resolved. Closing.",helpdesk
TK-248859,2026-01-23 18:38,2026-01-23 18:44,2026-01-25 20:21,resolved,chat,C105126,VR885107,VA-EB-PL2,Audio Quality,Normal,Escalations & Warranty,A3041,0,1,,,Y,"hi, order vr885107 (pulse 2 buds). the left one stopped charging since in december. i tried another charger. need this sorted this week. thanks","issue: l bud no charge in case | walked through factory reset -> replacement approved, reverse pickup arranged",helpdesk
TK-248860,2026-01-23 19:04,2026-01-23 20:48,2026-01-25 23:29,resolved,email,C108602,,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3040,0,2,,,Y,"hello
left side gives up after 20 mins, right lasts all day
??",sorted (sop 5.4),helpdesk
TK-248861,2026-01-23 19:14,2026-01-23 19:16,2026-01-24 19:33,resolved,chat,C105891,VR903389,VA-HP-ST3,Returns & Refunds,High,Returns Desk,A3038,0,,,,N,Pathetic experience honestly. Bought teh strata 3 around 17/01 from vireo.in. received damaged product. I already took photos. Escalate this to someone senior,Ticket raised for transit damage. Checked with courier for damage claim. Replacement dispatched. Will monitor. ~Varun,helpdesk
TK-248862,2026-01-23 19:20,2026-01-23 20:28,2026-01-24 20:48,resolved,email,C106398,VR883470,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,,,,N,"Deaar Sir/Madam,

I am writing wtih reference to my order of pulse 2 buds (VR883470) placed on 20-01-2026. You picked up the item 17 days ago and my money hasn't come back. I have emailed twice. I request u to look ito this matter at the earliest.

Yors faithfully,
Zoya Dtuta
Hyderabad",re: rfnd delay | chk rfnd status on pg -> rfnd reprocessed //DIV,helpdesk
TK-248863,2026-01-23 19:52,2026-01-23 20:28,2026-01-23 20:42,resolved,voice,C108556,VR894534,VA-SW-FIT,Other,Normal,Voice Frontline,A3024,0,4,,,N,"Hey, Order VR894534 (my Nexa Fit band). I moved houses yesterday and the order is going to the old flat. I tried editing in app. Nothing changed. I want my money back. Thanks in advance Gurpreet Nair","Cx reported wrong pincode. Updated address with crr. Already dispatched, adv to redirect with crr.",helpdesk
TK-248864,2026-01-23 19:58,2026-01-24 00:17,2026-01-24 00:33,resolved,email,C105180,,VA-EB-AIR,Connectivity,High,Email Frontline,A3003,0,3,,,N,"This is regarding the AirLite buds. The pairing light blinks but nothing ever shows up on my Vivo. I tried on another phone. Pathetic experience honestly. How do I get this fixed? Awaiting response, Steven Rathore","re: pairing failure | walked through forget + re-pair -> reset done, paired ok",helpdesk
TK-248865,2026-01-23 20:33,2026-01-23 23:59,2026-01-24 00:28,resolved,email,C104681,VR893908,VA-EB-PL2,Audio Quality,Normal,Email Frontline,A3002,2,,665,DOA-REPL,N,"Hello Vireo, This is regarding the Pulse 2 earbuds. A hiss that wasn't there when I bought it. I tried different apps. Nothing changed. Not acceptable at this price. I want my money back. Thanks, Tenzin Dutta",refunded Rs 665 (SOP 5.4),helpdesk
TK-248867,2026-01-23 20:40,2026-01-23 20:51,2026-01-28 22:27,resolved,chat,C104139,VR900293,VA-EB-PL2,Audio Quality,High,Escalations & Warranty,A3042,0,,,,Y,"Product: the Pulse 2 earbuds
Order: VR900293
Purchased: 15 Jan
Issue: left bud not taking charge
Tried: tried another charger
Expected: fix","1. left bud not charging
2. checked case led behaviour w/ cx
3. replacement approved, reverse pkp arranged //SNE",helpdesk
TK-248868,2026-01-23 21:15,2026-01-23 21:43,2026-01-23 22:15,resolved,social,C109150,VR903203,VA-EB-PL2,App & Firmware,Normal,Chat Frontline,A3010,0,3,,,N,ordered pulse 2 10 days ago. after the update prompt it went dark & never came back. i restarted the app. nothing changed. please help. thanks & regards kunal,firmware update failed | checked fw 2.1.0 rollout -> update completed after retry [closed],helpdesk
TK-248869,2026-01-23 21:22,2026-01-23 23:37,2026-01-24 00:14,resolved,email,C102564,,VA-EB-PL2,Audio Quality,Normal,Email Frontline,A3001,0,3,,,Y,left side not charging in the case,"1. Left bud not charging
2. Walked through factory reset
3. New set dispatched, old set to be picked up",helpdesk
TK-248870,2026-01-23 21:23,2026-01-23 21:40,2026-01-24 23:34,resolved,voice,C101579,VR905702,VA-EB-PL2,Audio Quality,Normal,Escalations & Warranty,A3039,0,,,,Y,[IVR transcript] ordered pulse 2 recently.  after a night in the cse the letf is at 0 and right at 100. need this sorted this week.,left earbud not taking charge | walked through factory reset -> replacement bud + case dispatched //SAM,helpdesk
